Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.IXIC,2013-02-15,3192.03,8.21869,12.22791,9.94908,11.94071498630137
.IXIC,2013-02-22,3161.82,0.00814,12.2145,10.32202,11.939701534246575
.IXIC,2013-03-01,3169.74,0.00816,12.32047,10.56144,12.031314383561645
.IXIC,2013-03-08,3244.37,12.94029,12.64193,10.85461,12.313846602739726
.IXIC,2013-03-15,3249.07,12.88464,12.64083,10.83432,12.274578657534246
.IXIC,2013-03-22,3245.0,0.00172,12.62407,10.84513,12.229291534246576
.IXIC,2013-03-28,3267.52,0.00173,12.72116,10.91739,12.291220301369862
.IXIC,2013-04-05,3203.86,0.00132,12.48706,10.70207,12.022473561643837
.IXIC,2013-04-12,3294.95,0.00135,12.82228,11.02752,12.320730630136987
.IXIC,2013-04-19,3206.06,0.00127,12.47843,10.73819,11.958741890410959
.IXIC,2013-04-26,3279.26,12.75611,12.8829,11.06017,12.303621424657534
.IXIC,2013-05-03,3378.63,13.40908,13.31739,11.4858,12.700169260273972
.IXIC,2013-05-10,3436.58,16.83965,13.60064,11.8087,12.962414794520548
.IXIC,2013-05-17,3498.97,16.99312,13.8845,12.07648,13.20587331506849
.IXIC,2013-05-24,3459.14,16.74227,13.42842,12.03736,12.879618246575344
.IXIC,2013-05-31,3455.91,16.27596,13.39591,11.99809,12.817633780821918
.IXIC,2013-06-07,3469.22,16.57884,16.0938,15.31282,15.755731945205481
.IXIC,2013-06-21,3357.25,16.52447,15.66539,14.66455,15.193761287671233
.IXIC,2013-06-28,3403.25,16.65837,15.79499,14.85469,15.333856575342466
.IXIC,2013-07-05,3479.38,17.02726,16.18096,15.2199,15.691214356164384
.IXIC,2013-07-12,3600.08,17.76256,16.94892,16.01747,16.4563998630137
.IXIC,2013-07-19,3587.61,17.29017,17.20637,15.86246,16.46998095890411
.IXIC,2013-07-26,3613.16,17.77123,17.44769,15.94319,16.59445301369863
.IXIC,2013-08-02,3689.59,17.88088,17.5305,16.26452,16.788254191780823
.IXIC,2013-08-09,3660.108,17.67899,17.33273,16.05502,16.559102849315067
.IXIC,2013-08-16,3602.778,17.42427,17.18626,15.71355,16.266320602739725
.IXIC,2013-08-23,3657.792,17.74498,17.467,15.96526,16.500126301369864
.IXIC,2013-08-30,3589.868,17.38877,17.11751,15.70303,16.179690383561642
.IXIC,2013-09-06,3660.01,17.70409,17.45881,16.02072,16.477756821917808
.IXIC,2013-09-13,3722.184,17.98469,17.65736,16.31857,16.71837304109589
.IXIC,2013-09-20,3774.728,18.1472,17.86832,16.56944,16.93241468493151
.IXIC,2013-09-27,3781.594,18.22322,17.89596,16.5773,16.92051287671233
.IXIC,2013-10-04,3807.754,18.34914,18.07163,16.66952,17.007562958904106
.IXIC,2013-10-11,3791.873,18.32471,18.03907,16.65621,16.963091260273973
.IXIC,2013-10-18,3914.278,0.0867,18.63789,17.18737,17.481448027397263
.IXIC,2013-10-25,3943.361,19.72656,18.7493,17.34245,17.60069369863014
