Instrument,Date,Price,PE,Y1_PE,Y2_PE,Forward_PE
.DJI,2010-12-03,11382.09166,14.30078,13.64345,12.12019,12.237042821917807
.DJI,2010-12-10,11410.32154,14.32749,13.67049,12.15049,12.237942054794521
.DJI,2010-12-17,11491.90817,14.43103,13.69933,12.20025,12.25774895890411
.DJI,2010-12-24,11573.4948,14.52306,13.7941,12.26715,12.29643397260274
.DJI,2010-12-31,11577.50602,14.52499,13.79888,12.27042,12.27042
.DJI,2011-01-07,11674.75909,14.63057,12.36697,,12.36697
.DJI,2011-01-14,11787.37589,14.81184,12.42649,,12.42649
.DJI,2011-01-21,11871.83848,14.83235,12.43098,,12.43098
.DJI,2011-01-28,11823.70389,14.37327,12.34895,11.05608,12.24977093150685
.DJI,2011-02-04,12092.15266,14.93044,12.64282,11.11234,12.496061643835617
.DJI,2011-02-11,12273.26287,14.89676,12.82332,11.41687,12.661481917808219
.DJI,2011-02-18,12391.25318,15.05428,12.92717,11.52204,12.738536109589042
.DJI,2011-02-25,12130.44842,14.66201,12.64028,11.3275,12.438867178082193
.DJI,2011-03-04,12169.87944,14.76623,12.68946,11.36874,12.461500109589041
.DJI,2011-03-11,12044.39648,14.61022,12.53521,11.25243,12.289197397260272
.DJI,2011-03-18,11858.51822,14.38584,12.26159,11.03491,12.002810931506849
.DJI,2011-03-25,12220.58727,14.83553,12.65258,11.38321,12.360451013698631
.DJI,2011-04-01,12376.72198,15.02638,12.7886,11.52732,12.474143890410959
.DJI,2011-04-08,12380.05204,15.02943,12.76076,11.47954,12.416761205479451
.DJI,2011-04-15,12341.83196,14.85163,12.58944,11.38251,12.242240958904109
.DJI,2011-04-22,12505.98911,14.75054,12.67107,11.42246,12.287934876712328
.DJI,2011-04-29,12810.53882,14.80237,12.89774,11.68113,12.50109180821918
.DJI,2011-05-06,12638.73767,14.34321,12.65422,11.45508,12.240270301369865
.DJI,2011-05-13,12595.74953,14.30339,12.61548,11.41255,12.177152082191782
.DJI,2011-05-20,12512.04377,14.17245,12.50295,11.35701,12.063411369863015
.DJI,2011-05-27,12441.58259,14.09113,12.42377,11.26909,11.958734493150684
.DJI,2011-06-03,12151.26134,13.7635,12.13432,10.99996,11.655713315068493
.DJI,2011-06-10,11951.91145,13.54025,11.94436,10.83099,11.45325706849315
.DJI,2011-06-17,12004.36,13.60111,12.15863,10.91206,11.584866273972603
.DJI,2011-06-24,11934.57997,13.52289,12.11993,10.85645,11.51415191780822
.DJI,2011-07-01,12582.76984,14.25736,12.7791,11.45,12.116370684931507
.DJI,2011-07-08,12657.2044,14.34563,12.86805,11.52679,12.173534547945206
.DJI,2011-07-15,12479.72699,14.10771,12.6802,11.36721,11.975142356164383
.DJI,2011-07-22,12681.15817,14.28592,12.88656,11.45532,12.090555287671233
.DJI,2011-07-29,12143.23891,13.40649,12.29891,10.95381,11.525016849315069
.DJI,2011-08-05,11444.60609,12.62648,11.46434,10.31066,10.778453534246577
.DJI,2011-08-12,11269.02076,12.39329,11.35056,10.16476,10.62283616438356
.DJI,2011-08-19,10817.64538,11.85134,10.96552,9.79002,10.221573424657535
.DJI,2011-08-26,11284.53585,12.35877,11.44904,10.25405,10.66984104109589
.DJI,2011-09-02,11240.2611,12.31428,11.40533,10.22392,10.612328767123287
.DJI,2011-09-09,10992.1333,12.04336,11.16157,10.01875,10.372554547945207
.DJI,2011-09-16,11509.08829,12.61041,11.72692,10.55174,10.893025150684931
.DJI,2011-09-23,10771.47855,11.80602,10.99729,9.90484,10.201148356164383
.DJI,2011-09-30,10913.3848,11.96383,11.16706,10.05332,10.334043506849316
.DJI,2011-10-07,11103.1229,12.17455,11.39914,10.25069,10.518137260273972
.DJI,2011-10-14,11644.48576,12.75739,12.00653,10.87627,11.11780501369863
.DJI,2011-10-21,11808.79427,13.14047,12.18433,11.09042,11.30320797260274
.DJI,2011-10-28,12231.10725,13.19074,12.57581,11.50814,11.695347890410957
.DJI,2011-11-04,11983.24435,12.90172,12.31593,11.26747,11.43120210958904
.DJI,2011-11-11,12153.68321,13.07421,12.44952,11.41991,11.560952465753424
.DJI,2011-11-18,11796.15516,12.68031,12.08776,11.08754,11.2053741369863
.DJI,2011-11-25,11231.78456,12.17435,11.7983,10.57386,10.694626684931507
.DJI,2011-12-02,12019.42098,13.0272,12.61922,11.32074,11.423906904109591
.DJI,2011-12-09,12184.25927,13.20584,12.78835,11.47968,11.558558739726028
.DJI,2011-12-16,11866.38929,12.86437,12.3782,11.21832,11.265986301369864
.DJI,2011-12-23,12294.0001,13.32619,12.82729,11.65552,11.681202630136987
.DJI,2011-12-30,12217.55994,13.24338,12.75299,11.58852,11.591710328767125
.DJI,2012-01-06,12359.92028,13.39312,11.74773,,11.74773
.DJI,2012-01-13,12422.05629,13.52782,11.81259,,11.81259
.DJI,2012-01-20,12720.47566,13.77393,12.1149,,12.1149
.DJI,2012-01-27,12660.45878,14.01432,12.10917,10.73051,12.007465573770492
.DJI,2012-02-03,12862.23054,14.15235,12.32624,10.7968,12.184160874316941
.DJI,2012-02-10,12801.22978,14.25966,12.25831,10.87806,12.103691830601091
.DJI,2012-02-17,12949.87184,14.4266,12.4017,11.00597,12.218653442622951
.DJI,2012-02-24,12982.94545,14.46185,12.42231,11.18071,12.235730765027322
.DJI,2012-03-02,12977.57193,14.45457,12.41836,11.15797,12.204851311475409
.DJI,2012-03-09,12922.02037,14.39308,12.3816,11.13791,12.147133852459017
.DJI,2012-03-16,13232.62476,14.72586,12.69725,11.41372,12.430724644808743
.DJI,2012-03-23,13080.72831,14.55545,12.54974,11.27194,12.25996568306011
.DJI,2012-03-30,13212.03889,14.70477,12.68035,11.39111,12.363323770491803
.DJI,2012-04-06,13060.14245,14.53766,12.50203,11.26323,12.173714153005465
.DJI,2012-04-13,12849.59142,14.3265,12.24768,11.0608,11.910424480874319
.DJI,2012-04-20,13029.26365,14.41538,12.34342,11.1687,11.987152459016395
.DJI,2012-04-27,13228.31081,14.4646,12.48299,11.33696,12.113504918032787
.DJI,2012-05-04,13038.26996,14.26512,12.2886,11.1824,11.910799453551913
.DJI,2012-05-11,12820.60471,14.00179,12.10389,10.98761,11.701297213114755
.DJI,2012-05-18,12369.3807,13.47884,11.68476,10.60781,11.275754398907104
.DJI,2012-05-25,12454.82717,13.60632,11.77614,10.68906,11.342496065573771
.DJI,2012-06-01,12118.56614,13.23844,11.46395,10.39704,11.017946639344263
.DJI,2012-06-08,12554.19939,13.71195,11.914,10.85035,11.449016393442623
.DJI,2012-06-15,12767.17228,13.9428,12.12307,11.03969,11.62874087431694
.DJI,2012-06-22,12640.78112,13.80379,12.02997,10.95544,11.519127868852458
.DJI,2012-06-29,12880.09181,14.06437,12.29447,11.17703,11.741856229508198
.DJI,2012-07-06,12772.47011,13.95061,12.18324,11.06934,11.611072786885245
.DJI,2012-07-13,12777.08679,13.99465,12.29862,11.19418,11.710188852459016
.DJI,2012-07-20,12822.57247,13.84524,12.39066,11.26643,11.770183333333332
.DJI,2012-07-27,13075.65753,13.87256,12.6393,11.56817,12.027643797814209
.DJI,2012-08-03,13096.16771,13.88279,12.58839,11.63081,12.023260819672132
.DJI,2012-08-10,13207.95199,13.86907,12.58632,11.62973,12.003479644808744
.DJI,2012-08-17,13275.20105,13.91091,12.7637,11.65557,12.067334153005465
.DJI,2012-08-24,13157.97013,13.9368,12.64483,11.5626,11.944041721311475
.DJI,2012-08-31,13090.83723,13.87075,12.57226,11.50612,11.8615
.DJI,2012-09-07,13306.63813,14.09724,12.78325,11.70652,12.044836803278688
.DJI,2012-09-14,13593.36606,14.39789,13.06933,11.97492,12.297860655737706
.DJI,2012-09-21,13579.46715,14.16649,12.92739,11.82973,12.13263617486339
.DJI,2012-09-28,13437.12686,14.02079,12.7961,11.75397,12.021620874316941
.DJI,2012-10-05,13610.14697,14.22196,12.97906,11.96032,12.20247950819672
